Record Date,FEI Number,Legal Name,Record Type,Date Posted,Download,Record ID
10/26/2021,3013556857,"Innovative Intrathecal Solutions, Inc. dba Innovative Compounding Pharmacy",483,11/19/2021,https://www.fda.gov/media/154258/download,282882
09/30/2021,3014064135,OurPharma LLC,483,11/19/2021,https://www.fda.gov/media/154264/download,282883
09/24/2021,3014480778,Pharmcore Inc. dba Hallandale Pharmacy,483,11/19/2021,https://www.fda.gov/media/154256/download,282881
11/09/2021,2518422,"Philips Respironics, Inc.",483,11/18/2021,https://www.fda.gov/media/154244/download,282884
08/02/2021,3014483112,IntegraDose Compounding Services LLC,483,10/28/2021,https://www.fda.gov/media/153590/download,282887
07/23/2021,3015134033,ACRX Specialty Pharmacy Inc,483,10/28/2021,https://www.fda.gov/media/153655/download,282886
08/11/2021,3015235235,"First Royal Care Co. LLC, dba Red Mountain Compounding Pharmacy",483,10/28/2021,https://www.fda.gov/media/153584/download,282888
08/06/2021,3016710945,Revive Rx LLC dba Revive Rx Pharmacy,483,10/28/2021,https://www.fda.gov/media/153656/download,282885
09/24/2021,3011248248,Biocon Sdn. Bhd.,483,10/25/2021,https://www.fda.gov/media/153484/download,282889
07/26/2021,3012223534,Colonia Care Pharmacy,483,10/20/2021,https://www.fda.gov/media/153336/download,282891
05/27/2021,3012907473,Innoveix Pharmaceuticals Inc,483,10/20/2021,https://www.fda.gov/media/152617/download,282890
05/21/2021,3013030904,"Atlas Pharmaceuticals, LLC",483,10/20/2021,https://www.fda.gov/media/153337/download,282894
07/15/2021,3013446837,Accurate RX Pharmacy Consulting LLC,483,10/20/2021,https://www.fda.gov/media/152619/download,282892
07/23/2021,3015131327,Integrated Health Concepts Inc.,483,10/20/2021,https://www.fda.gov/media/153334/download,282893
07/02/2021,3007772056,"Revance Therapeutics, Inc.",483,10/12/2021,https://www.fda.gov/media/153014/download,282895
07/27/2021,3012039582,"Reliant Compounded Solutions Monroe, LLC",483,10/07/2021,https://www.fda.gov/media/152837/download,282896
08/05/2021,3003780900,"People's Custom Rx and Clinical Care, LLC",483,10/05/2021,https://www.fda.gov/media/152761/download,282897
12/10/2019,3013023419,BayCare Integrated Service Center LLC,483,10/05/2021,https://www.fda.gov/media/152762/download,282898
05/24/2021,3005292119,Central Admixture Pharmacy Services Inc,483,09/24/2021,https://www.fda.gov/media/152334/download,282900
05/14/2021,3010943533,"Pine Pharmaceuticals, LLC",483,09/24/2021,https://www.fda.gov/media/152333/download,282899
08/12/2021,3009712882,Prescription Labs Inc dba Greenpark,483,09/17/2021,https://www.fda.gov/media/152236/download,282901
04/12/2021,3018101540,Age Management Institute Santa Barbara,483,09/10/2021,https://www.fda.gov/media/152075/download,282902
02/21/2021,1000251214,Toyobo Co. Ltd.,483,09/03/2021,https://www.fda.gov/media/152003/download,282903
04/21/2021,3000718852,"FujiFilm Diosynth Biotechnologies U.S.A., Inc.",483,08/26/2021,https://www.fda.gov/media/151790/download,282904
08/12/2021,3004021253,Apitoria Pharma Private Limited,483,08/24/2021,https://www.fda.gov/media/151743/download,282905
03/12/2021,3006895982,Jubilant Generics Limited,483,08/17/2021,https://www.fda.gov/media/151566/download,282906
01/29/2021,3013024146,"Imprimis NJOF, LLC",483,08/13/2021,https://www.fda.gov/media/151431/download,282907
03/16/2021,1819470,Eli Lilly & Company,483,08/12/2021,https://www.fda.gov/media/151142/download,282908
03/03/2021,3007500366,First Pharma Associates LLC dba Riverpoint Pharmacy,483,07/30/2021,https://www.fda.gov/media/151143/download,282909
11/20/2019,3006997792,Life Science Pharmacy Inc,483,07/07/2021,https://www.fda.gov/media/150642/download,282910
01/16/2020,3006515340,Venus Concept Inc,483,06/21/2021,https://www.fda.gov/media/150208/download,282911
03/11/2021,3011976853,BSO LLC,483,06/08/2021,https://www.fda.gov/media/149780/download,282914
04/26/2019,3015212514,"Jon B. Cole, MD",483,06/08/2021,https://www.fda.gov/media/149873/download,282912
04/23/2019,3015213291,"Lauren R. Klein, M.D.",483,06/08/2021,https://www.fda.gov/media/149938/download,282913
01/17/2020,1925262,"Hospira, Inc., A Pfizer Company",483,05/24/2021,https://www.fda.gov/media/148857/download,282915
04/20/2021,3015448605,Emergent Manufacturing Operations Baltimore LLC.,483,05/13/2021,https://www.fda.gov/media/148650/download,282916
01/17/2020,1925262,"Hospira, Inc., A Pfizer Company",483,05/05/2021,https://www.fda.gov/media/148119/download,282917
04/20/2020,3015448605,Emergent Manufacturing Operations Baltimore LLC.,483,04/23/2021,https://www.fda.gov/media/147884/download,282918
01/04/2012,1925262,"Hospira, Inc., A Pfizer Company",483,04/21/2021,https://www.fda.gov/media/85600/download,282919
10/24/2012,1925262,"Hospira, Inc., A Pfizer Company",483,04/21/2021,https://www.fda.gov/media/85920/download,282920
06/08/2016,1925262,"Hospira, Inc., A Pfizer Company",483,04/21/2021,https://www.fda.gov/media/103543/download,282921
10/27/2017,1925262,"Hospira, Inc., A Pfizer Company",483,04/21/2021,https://www.fda.gov/media/111163/download,282922
02/05/2021,3006701521,Midwestern Pet Foods Chickasha Operation,483,04/19/2021,https://www.fda.gov/media/146854/download,282923
01/28/2021,3011761321,"Wells Pharmacy, Inc",483,03/31/2021,https://www.fda.gov/media/147184/download,282924
05/18/2020,1450022,Fresenius Kabi USA LLC,483,01/29/2021,https://www.fda.gov/media/145539/download,282928
11/02/2020,3005543749,"Hopkinton Drug, Inc.",483,01/29/2021,https://www.fda.gov/media/145540/download,282927
12/06/2019,3010704905,Surgery Pharmacy Services Inc,483,01/29/2021,https://www.fda.gov/media/145527/download,282926
12/17/2019,3011123993,Infusion Systems of SW Florida Inc. dba Myerlee Pharmacy,483,01/29/2021,https://www.fda.gov/media/145538/download,282929
09/23/2020,3013436443,"Kelley-Ross & Associates, Inc. dba Kelley-Ross Compounding Pharmacy",483,01/29/2021,https://www.fda.gov/media/145537/download,282925
04/06/2020,2016493,"CareFusion 303, Inc.",483,01/25/2021,https://www.fda.gov/media/145402/download,282930
11/05/2020,3006271438,"Novel Laboratories, Inc. d.b.a Lupin Somerset",483,01/14/2021,https://www.fda.gov/media/145108/download,282932
12/10/2020,3013629214,"Lonza Houston, Inc",483,01/14/2021,https://www.fda.gov/media/145127/download,282931
09/16/2020,3011701621,"Potter's House Apothecary, Inc.",483,12/30/2020,https://www.fda.gov/media/144846/download,282933
03/20/2020,1643045,"Curia New Mexico, LLC",483,12/29/2020,https://www.fda.gov/media/144805/download,282935
01/16/2020,3004453700,Legacy Pharmaceutical Packaging LLC,483,12/29/2020,https://www.fda.gov/media/144803/download,282936
02/12/2020,3015859129,Family Pharmacy of Statesville,483,12/29/2020,https://www.fda.gov/media/144804/download,282934
10/09/2020,3002815949,Stokes Healthcare Inc. dba Epicur Pharma,483,12/22/2020,https://www.fda.gov/media/144723/download,282940
10/09/2020,3004600183,"Millers of Wyckoff, Inc.",483,12/22/2020,https://www.fda.gov/media/144720/download,282938
10/10/2020,3011761882,"Curexa - East, LLC dba Curexa",483,12/22/2020,https://www.fda.gov/media/144715/download,282939
09/24/2020,3013118095,Healthy Choice Compounding LLC,483,12/22/2020,https://www.fda.gov/media/144725/download,282937
10/29/2020,3010039017,"Advanced Nutriceuticals, LLC",483,12/16/2020,https://www.fda.gov/media/144544/download,282941
10/16/2020,3011834594,"Juno Therapeutics, Inc.",483,12/04/2020,https://www.fda.gov/media/144142/download,282942
02/12/2020,3013236711,Overton Brooks VA Medical Center,483,11/20/2020,https://www.fda.gov/media/143562/download,282944
03/11/2020,3015826069,LITTLE FISH PHARMACY LLC,483,11/20/2020,https://www.fda.gov/media/143857/download,282943
09/03/2020,3015144909,"STAQ Pharma, Inc.",483,11/02/2020,https://www.fda.gov/media/143121/download,282945
11/26/2019,3002889358,"ImClone Systems, LLC",483,10/30/2020,https://www.fda.gov/media/143341/download,282946
08/21/2020,3002889358,"ImClone Systems, LLC",483,10/30/2020,https://www.fda.gov/media/143340/download,282947
03/30/2020,3010490167,"Edge Pharma, LLC",483,10/08/2020,https://www.fda.gov/media/142470/download,282948
02/18/2020,1075523,Piedmont Hosp Inc,483,09/21/2020,https://www.fda.gov/media/142274/download,282949
03/20/2020,3003240654,"Front Range Laboratories, Incorporated",483,09/21/2020,https://www.fda.gov/media/142134/download,282950
06/15/2020,3005734706,MasterPharm LLC,483,07/29/2020,https://www.fda.gov/media/140568/download,282951
02/08/2019,3011967886,"RC Outsourcing, LLC",483,07/09/2020,https://www.fda.gov/media/139531/download,282952
04/09/2020,3010536120,"Medical Center Pharmacy, Inc.",483,07/01/2020,https://www.fda.gov/media/139661/download,282953
01/23/2020,3013521045,John L. McClellan Memorial Veterans Hospital,483,07/01/2020,https://www.fda.gov/media/139665/download,282954
10/30/2019,3014982757,FARMAKEIO OUTSOURCING LLC,483,06/18/2020,https://www.fda.gov/media/139181/download,282955
02/08/2019,3011967886,"RC Outsourcing, LLC",483,05/05/2020,https://www.fda.gov/media/136444/download,282957
02/26/2020,3015826783,"Solaris Pharmacy, Inc.",483,05/05/2020,https://www.fda.gov/media/136443/download,282956
03/11/2020,3009571102,"La Vita Compounding Pharmacy, LLC",483,05/04/2020,https://www.fda.gov/media/137497/download,282964
02/27/2020,3011110195,VA New Jersey Health Care System,483,05/04/2020,https://www.fda.gov/media/137552/download,282960
11/15/2019,3011158388,Nephron Sterile Compounding Center LLC,483,05/04/2020,https://www.fda.gov/media/137539/download,282959
11/25/2019,3011769075,One Way Drug DBA Partell Specialty Pharmacy,483,05/04/2020,https://www.fda.gov/media/137571/download,282961
03/06/2020,3011887629,Empower Pharmacy,483,05/04/2020,https://www.fda.gov/media/137544/download,282958
09/19/2018,3013446837,Accurate RX Pharmacy Consulting LLC,483,05/04/2020,https://www.fda.gov/media/137502/download,282962
03/16/2020,3016458098,Walfer Corporation dba Wallace Pharmacy,483,05/04/2020,https://www.fda.gov/media/137547/download,282963
03/10/2020,1000526871,"Immunomedics, Inc.",483,04/02/2020,https://www.fda.gov/media/136631/download,282967
03/05/2020,3005447965,Dr. Reddy's Laboratories Limited,483,04/02/2020,https://www.fda.gov/media/136641/download,282968
02/25/2020,3009876430,Shilpa Medicare Limited,483,04/02/2020,https://www.fda.gov/media/136642/download,282966
02/21/2020,3011248248,Biocon Sdn Bhd,483,04/02/2020,https://www.fda.gov/media/136632/download,282965
12/18/2017,3013556857,"Innovative Intrathecal Solutions, Inc. dba Innovative Compounding Pharmacy",483,03/18/2020,https://www.fda.gov/media/136251/download,282969
07/12/2019,3015119302,Keystone Rx LLC,483,03/10/2020,https://www.fda.gov/media/135894/download,282970
07/25/2019,3007271263,Premier Pharmacy Labs Inc,483,03/09/2020,https://www.fda.gov/media/135874/download,282974
12/20/2019,3013341563,"Fusion IV Pharmaceuticals, Inc. dba Axia Pharmaceuticals",483,03/09/2020,https://www.fda.gov/media/135881/download,282977
03/02/2020,3013556857,"Innovative Intrathecal Solutions, Inc. dba Innovative Compounding Pharmacy",483,03/09/2020,https://www.fda.gov/media/135875/download,282976
06/17/2019,3013854204,Maitland Labs of Central Florida,483,03/09/2020,https://www.fda.gov/media/135882/download,282973
02/28/2020,3013854204,Maitland Labs of Central Florida,483,03/09/2020,https://www.fda.gov/media/135889/download,282975
02/13/2020,3015826061,"Blount Discount Pharmacy, Inc.",483,03/09/2020,https://www.fda.gov/media/135545/download,282972
02/11/2020,3015826784,Strive Pharmacy Texas LLC dba Strive Pharmacy,483,03/09/2020,https://www.fda.gov/media/135920/download,282971
01/24/2020,3010164491,Biocon Limited,483,03/06/2020,https://www.fda.gov/media/135890/download,282978
08/28/2019,1972829,Park Avenue Compounding,483,02/24/2020,https://www.fda.gov/media/135406/download,282982
01/24/2020,3004549371,"Claremore Compounding Center, Inc.",483,02/24/2020,https://www.fda.gov/media/135405/download,282980
08/07/2019,3004575449,"Ajinomoto Althea, Inc.",483,02/24/2020,https://www.fda.gov/media/135404/download,282985
09/26/2019,3005115360,Dynalabs LLC,483,02/24/2020,https://www.fda.gov/media/135412/download,282983
02/07/2020,3011103365,Cortez Drugs,483,02/24/2020,https://www.fda.gov/media/135410/download,282984
10/03/2019,3012906298,MCALISTER DRUG CORPORATION,483,02/24/2020,https://www.fda.gov/media/135411/download,282981
12/03/2019,3015617746,Assurance Infusion,483,02/24/2020,https://www.fda.gov/media/135414/download,282979
10/24/2018,3012315020,TMC Acquisitions LLC dba Tailor Made Compounding,483,02/21/2020,https://www.fda.gov/media/135387/download,282986
01/28/2020,3002949085,Dr. Reddy's Laboratories Limited CTO VI,483,02/05/2020,https://www.fda.gov/media/134938/download,282987
12/13/2019,3006684882,Hawaii Health Systems Corporation dba Kona Community Hospital Pharmacy,483,02/04/2020,https://www.fda.gov/media/134903/download,282989
01/17/2020,3013127166,Lupin Manufacturing Solutions Limited,483,02/04/2020,https://www.fda.gov/media/134892/download,282988
11/19/2019,3013736415,SCA Pharmaceuticals,483,02/04/2020,https://www.fda.gov/media/134901/download,282990
12/20/2019,3015728736,"ABC Pharmacy, Inc.",483,02/04/2020,https://www.fda.gov/media/134904/download,282991
08/02/2018,3013468187,Fairview Compounding Pharmacy,483,02/03/2020,https://www.fda.gov/media/134703/download,282992
05/23/2019,3013957857,Liveyon,483,02/03/2020,https://www.fda.gov/media/134223/download,282994
05/23/2019,3015381220,Liveyon Labs Inc,483,02/03/2020,https://www.fda.gov/media/133327/download,282993
07/25/2019,3010924627,Mandell's Clinical Pharmacy,483,01/31/2020,https://www.fda.gov/media/133048/download,282995
12/13/2017,3008876196,"Athenex Pharma Solutions, LLC",483,01/28/2020,https://www.fda.gov/media/134684/download,282996
11/27/2019,3003429652,"New Era Pharmacy, LLC",483,01/27/2020,https://www.fda.gov/media/134727/download,282997
10/24/2018,3004483441,Cantrell Drug Company,483,01/27/2020,https://www.fda.gov/media/134697/download,282998
11/14/2019,3005824513,Pharmaview Inc dba Far Hills Pharmacy,483,01/16/2020,https://www.fda.gov/media/134265/download,283001
11/12/2019,3010589333,Right Value Drug Stores LLC,483,01/16/2020,https://www.fda.gov/media/134260/download,282999
12/06/2019,3014853350,Avenue Pharmacy Inc. dba Pathway Pharmacy,483,01/16/2020,https://www.fda.gov/media/134266/download,283002
11/26/2019,3015762738,Portland Compounding Pharmacy LLC,483,01/16/2020,https://www.fda.gov/media/134264/download,283000
11/22/2019,3004102002,"MPRX, Inc.",483,01/07/2020,https://www.fda.gov/media/133954/download,283005
11/07/2019,3004819860,Abilene Nuclear LLC dba National Central Pharmacy,483,01/07/2020,https://www.fda.gov/media/133950/download,283004
11/22/2019,3005031360,"McGuff Compounding Pharmacy Services, Inc.",483,01/07/2020,https://www.fda.gov/media/133951/download,283006
11/07/2019,3010683157,"SCA Pharmaceuticals, Inc.",483,01/07/2020,https://www.fda.gov/media/133949/download,283007
11/07/2019,3012958560,"Apex Pharmacy, LLC",483,01/07/2020,https://www.fda.gov/media/133948/download,283003
12/13/2019,3002809586,Sun Pharmaceutical Industries Ltd.,483,12/20/2019,https://www.fda.gov/media/133737/download,283008
09/27/2019,3004486825,"Snyder Mark Drugs Roselle, Inc. d.b.a. Mark Drugs Pharmacy",483,12/18/2019,https://www.fda.gov/media/133587/download,283011
10/10/2019,3004504906,"Techni Med, Inc. dba The Compounder",483,12/18/2019,https://www.fda.gov/media/133590/download,283012
06/13/2019,3006089725,Puget Sound Drug Corporation dba Key Pharmacy and Compounding Center,483,12/18/2019,https://www.fda.gov/media/133607/download,283009
08/06/2019,3010177428,Randol Mill Pharmacy,483,12/18/2019,https://www.fda.gov/media/133589/download,283010
06/15/2017,3003434972,"Wedgewood Connect, LLC",483,12/09/2019,https://www.fda.gov/media/133108/download,283017
07/12/2017,3004603767,JD & SN Inc.,483,12/09/2019,https://www.fda.gov/media/133109/download,283013
09/28/2017,3008563008,Exela Pharma Sciences LLC,483,12/09/2019,https://www.fda.gov/media/133075/download,283015
10/08/2019,3009422393,"Banner Pharmacy Services, LLC",483,12/09/2019,https://www.fda.gov/media/133246/download,283020
09/19/2019,3010504654,Tower Pharmacy and Compounding,483,12/09/2019,https://www.fda.gov/media/133243/download,283018
01/13/2017,3011759873,MOORE'S COMPOUNDING PHARMACY,483,12/09/2019,https://www.fda.gov/media/133120/download,283014
09/26/2017,3013030904,"Atlas Pharmaceuticals, LLC",483,12/09/2019,https://www.fda.gov/media/133066/download,283019
06/17/2017,3013544438,"Safeway, Inc.",483,12/09/2019,https://www.fda.gov/media/133121/download,283016
09/26/2019,3010166491,"Nubratori, Inc",483,11/27/2019,https://www.fda.gov/media/133037/download,283024
09/19/2019,3011152407,AnazaoHealth Corporation,483,11/27/2019,https://www.fda.gov/media/132898/download,283023
06/06/2019,3011509553,RXQ Compounding LLC,483,11/27/2019,https://www.fda.gov/media/132894/download,283022
09/30/2019,3015242029,"SBH Medical, LTD",483,11/27/2019,https://www.fda.gov/media/132896/download,283021
10/28/2019,3004051616,Apitoria Pharma Private Limited,483,11/20/2019,https://www.fda.gov/media/132757/download,283025
10/25/2019,3004086884,Apitoria Pharma Private Limited,483,11/20/2019,https://www.fda.gov/media/132758/download,283026
08/23/2018,3012174424,ASP Cares,483,11/14/2019,https://www.fda.gov/media/132585/download,283027
09/18/2019,3006624492,Isorx Corp,483,11/12/2019,https://www.fda.gov/media/132341/download,283032
08/28/2019,3008876196,"Athenex Pharma Solutions, LLC",483,11/12/2019,https://www.fda.gov/media/132333/download,283028
09/20/2019,3011976853,BSO LLC,483,11/12/2019,https://www.fda.gov/media/132339/download,283031
07/17/2019,3015147067,Medscript Compounding Pharmacy,483,11/12/2019,https://www.fda.gov/media/132334/download,283029
08/09/2019,3015316526,Medoz Pharmacy of Polk Inc,483,11/12/2019,https://www.fda.gov/media/132329/download,283030
09/09/2019,3006078531,Pacifica Pharmacy,483,11/05/2019,https://www.fda.gov/media/132021/download,283036
09/12/2019,3012907473,Innoveix Pharmaceuticals Inc,483,11/05/2019,https://www.fda.gov/media/132285/download,283033
08/14/2019,3013662663,Roger Williams Medical Center,483,11/05/2019,https://www.fda.gov/media/132061/download,283034
07/29/2019,3015468054,Maimonides Medical Center - Pharmacy,483,11/05/2019,https://www.fda.gov/media/132286/download,283035
10/24/2016,3012837733,"PharmScript, LLC",483,10/23/2019,https://www.fda.gov/media/131975/download,283037
08/16/2019,3005374721,Columbia River Pharmacy LLC (DBA Malley's Compounding Pharmacy),483,10/21/2019,https://www.fda.gov/media/131610/download,283038
07/18/2019,3009042626,Shertech Pharmacy- Piedmont,483,10/21/2019,https://www.fda.gov/media/131612/download,283041
08/01/2019,3010006900,"Southern California Compounding Pharmacy, LLC",483,10/21/2019,https://www.fda.gov/media/131415/download,283044
08/09/2019,3012038236,Stonegate Pharmacy LP,483,10/21/2019,https://www.fda.gov/media/131663/download,283040
08/23/2019,3012263025,East Marietta Drug Company,483,10/21/2019,https://www.fda.gov/media/131670/download,283043
08/07/2018,3012837733,"PharmScript, LLC",483,10/21/2019,https://www.fda.gov/media/131907/download,283042
07/30/2019,3013352224,"InfuScience, Inc. dba Bioscrip Infusion Services",483,10/21/2019,https://www.fda.gov/media/131520/download,283039
05/16/2019,3007488106,Synthetopes Inc,483,10/18/2019,https://www.fda.gov/media/131362/download,283045
07/18/2019,3008563008,Exela Pharma Sciences LLC,483,10/18/2019,https://www.fda.gov/media/131226/download,283046
08/01/2019,3012465222,Compound Preferred LLC,483,10/18/2019,https://www.fda.gov/media/131285/download,283047
08/02/2019,3007816026,"Vitalab Pharmacy, Inc. DBA Vasco Rx Specialty Pharmacy",483,10/17/2019,https://www.fda.gov/media/131274/download,283048
09/27/2019,3004081307,Cipla Limited,483,10/11/2019,https://www.fda.gov/media/131707/download,283049
09/20/2019,3002807512,Lupin Limited,483,10/09/2019,https://www.fda.gov/media/131636/download,283051
09/27/2019,3007373532,Aurobindo Pharma Limited,483,10/09/2019,https://www.fda.gov/media/131638/download,283050
07/30/2018,3012360920,W & C dba The Apothecary,483,10/02/2019,https://www.fda.gov/media/131389/download,283052
07/24/2019,3003780900,"People's Custom Rx and Clinical Care, LLC",483,10/01/2019,https://www.fda.gov/media/131179/download,283053
07/23/2019,3010680515,US Specialty Formulations LLC,483,09/30/2019,https://www.fda.gov/media/131067/download,283054
07/30/2019,3012773475,Ladd Family Pharmacy LLC,483,09/30/2019,https://www.fda.gov/media/131174/download,283055
07/18/2019,3013438582,"Denver Solutions, LLC DBA Leiters Health",483,09/30/2019,https://www.fda.gov/media/131040/download,283056
07/17/2019,1000121499,"Mihalko Medical, LLC",483,09/16/2019,https://www.fda.gov/media/130592/download,283060
07/01/2019,1000371043,Dougherty's Pharmacy,483,09/16/2019,https://www.fda.gov/media/130816/download,283057
07/02/2019,3002614375,Shertech Pharmacy,483,09/16/2019,https://www.fda.gov/media/130254/download,283059
06/21/2019,3012104093,Fagron Compounding Services,483,09/16/2019,https://www.fda.gov/media/130443/download,283061
04/05/2019,3014877770,"Anderson Compounding Pharmacy, Inc. DBA Anderson Compounding Pharmacy",483,09/16/2019,https://www.fda.gov/media/130304/download,283058
06/14/2019,3015235235,"First Royal Care Co. LLC, dba Red Mountain Compounding Pharmacy",483,09/16/2019,https://www.fda.gov/media/130374/download,283062
07/23/2019,3008476140,Itc Compounding,483,09/15/2019,https://www.fda.gov/media/130570/download,283065
06/17/2019,3015414747,Professional Pharmacy Services Inc dba Good Day Pharmacy,483,09/15/2019,https://www.fda.gov/media/130542/download,283064
06/25/2019,3015452722,"Infusion Options, Inc.",483,09/15/2019,https://www.fda.gov/media/130591/download,283063
08/23/2019,3005977675,Ipca Laboratories Limited,483,09/10/2019,https://www.fda.gov/media/130650/download,283066
08/20/2019,3006549835,Dr. Reddy's Laboratories Ltd.,483,08/29/2019,https://www.fda.gov/media/130371/download,283067
07/26/2019,3007197995,Shilpa Pharma Lifesciences Limited,483,08/22/2019,https://www.fda.gov/media/130236/download,283068
06/21/2019,3004995630,"Joe Wise Pharmacy, Inc. dba Wise Pharmacy",483,08/21/2019,https://www.fda.gov/media/130155/download,283070
06/07/2019,3007500366,First Pharma Associates LLC dba Riverpoint Pharmacy,483,08/21/2019,https://www.fda.gov/media/130142/download,283069
08/20/2018,3010987875,Buffalo Pharmacies Inc,483,08/15/2019,https://www.fda.gov/media/129953/download,283071
02/08/2019,3004570352,Pavilion Compounding Pharmacy,483,08/09/2019,https://www.fda.gov/media/129733/download,283072
08/02/2019,3014617030,"Novartis Gene Therapies, Inc.",483,08/08/2019,https://www.fda.gov/media/129734/download,283073
07/19/2019,3002806691,Cipla Limited,483,07/30/2019,https://www.fda.gov/media/129484/download,283075
07/12/2019,3005448030,Dr. Reddy's Laboratories Limited (Unit II),483,07/30/2019,https://www.fda.gov/media/129485/download,283074
04/09/2019,3003348498,ImprimisRx NJ,483,07/25/2019,https://www.fda.gov/media/128377/download,283078
05/09/2019,3004483463,"Coast Quality Pharmacy, LLC dba Anazao Health",483,07/25/2019,https://www.fda.gov/media/129281/download,283081
05/07/2019,3005199309,Rancho Park Compounding Pharmacy,483,07/25/2019,https://www.fda.gov/media/128374/download,283083
01/23/2019,3010922197,"Complete Pharmacy and Medical Solutions, LLC.",483,07/25/2019,https://www.fda.gov/media/128390/download,283082
04/12/2019,3011755158,"Concord, Inc. dba Carlton's Dunwoody Pharmacy",483,07/25/2019,https://www.fda.gov/media/124960/download,283080
04/05/2019,3011795133,Metro Drugs 3rd Avenue Corp,483,07/25/2019,https://www.fda.gov/media/124950/download,283076
04/29/2019,3012223534,Colonia Care Pharmacy,483,07/25/2019,https://www.fda.gov/media/128378/download,283077
05/31/2019,3013931875,"QuVa Pharma, Inc.",483,07/25/2019,https://www.fda.gov/media/128373/download,283079
04/16/2019,3002759569,Geneva Woods Pharmacy Inc,483,07/24/2019,https://www.fda.gov/media/124961/download,283086
04/23/2019,3012053582,"QuVa Pharma, Inc.",483,07/24/2019,https://www.fda.gov/media/124967/download,283084
04/17/2019,3013501947,Kohana Pharmacy and Center for Regenerative Medicine Inc.,483,07/24/2019,https://www.fda.gov/media/124963/download,283085
02/08/2019,3000204829,"Topway Enterprises, Inc",483,07/23/2019,https://www.fda.gov/media/129226/download,283087
05/16/2019,3006269306,Compound Care Pharmacy LLC,483,07/16/2019,https://www.fda.gov/media/128970/download,283090
05/09/2019,3014613445,Total Vein Pharmacy,483,07/16/2019,https://www.fda.gov/media/128972/download,283089
04/17/2019,3015133983,"Poulsbo Compounding Pharmacy LLC, dba Cascade Specialty Pharmacy",483,07/16/2019,https://www.fda.gov/media/128973/download,283088
02/14/2019,3011838368,Buderer Drug Company,483,07/15/2019,https://www.fda.gov/media/124959/download,283091
04/25/2019,3014549846,OSRX Inc.,483,07/15/2019,https://www.fda.gov/media/124972/download,283092
06/04/2019,3002401385,Custom Compounding Center,483,07/12/2019,https://www.fda.gov/media/128777/download,283097
08/07/2018,3005946041,Pet Apothecary Llc,483,07/12/2019,https://www.fda.gov/media/128778/download,283093
06/13/2019,3006089725,Puget Sound Drug Corporation dba Key Pharmacy and Compounding Center,483,07/12/2019,https://www.fda.gov/media/128779/download,283094
05/16/2019,3010241801,"Vital Care Compounder, Inc",483,07/12/2019,https://www.fda.gov/media/128811/download,283095
05/17/2019,3015131323,California Specialty Pharmacy Inc.,483,07/12/2019,https://www.fda.gov/media/128812/download,283096
06/04/2019,3005124189,Indoco Remedies Limited,483,07/09/2019,https://www.fda.gov/media/128665/download,283098
06/21/2019,3006549835,Dr. Reddy's Laboratories Ltd.,483,07/09/2019,https://www.fda.gov/media/128653/download,283099
05/31/2019,3012034698,"Pacifico National, Inc. dba AmEx Pharmacy",483,07/09/2019,https://www.fda.gov/media/128709/download,283100
06/11/2019,3002809586,Sun Pharmaceutical Industries Ltd.,483,06/21/2019,https://www.fda.gov/media/128179/download,283101
05/24/2019,3004021229,Aurobindo Pharma Ltd,483,06/10/2019,https://www.fda.gov/media/127827/download,283102
05/15/2019,3004995645,Lupin Ltd.,483,05/22/2019,https://www.fda.gov/media/125701/download,283103
05/03/2019,3002984011,ZYDUS LIFESCIENCES LIMITED,483,05/14/2019,https://www.fda.gov/media/125015/download,283104
10/25/2018,3013207472,"Promise Pharmacy, LLC",483,05/13/2019,https://www.fda.gov/media/120639/download,283105
04/16/2019,3005029956,Torrent Pharmaceuticals Limited,483,05/02/2019,https://www.fda.gov/media/124458/download,283106
10/24/2018,,Environmental Assessment Yuma 2018 E. coli O157:H7 Outbreak,483,04/30/2019,https://www.fda.gov/media/120690/download,283188
05/16/2018,1450114,"Akorn, Inc.",483,04/30/2019,https://www.fda.gov/media/121119/download,283153
02/22/2019,1456985,John's Pharmacy Inc.,483,04/30/2019,https://www.fda.gov/media/122750/download,283156
02/22/2019,1456985,John's Pharmacy Inc.,483,04/30/2019,https://www.fda.gov/media/123589/download,283155
08/08/2018,1925262,"Hospira, Inc., A Pfizer Company",483,04/30/2019,https://www.fda.gov/media/120632/download,283150
08/30/2018,2246848,Akorn Operating Company LLC,483,04/30/2019,https://www.fda.gov/media/120699/download,283134
04/12/2018,1000525461,"ADMA Biologics, Inc",483,04/30/2019,https://www.fda.gov/media/120754/download,283159
08/01/2018,1000526871,"Immunomedics, Inc.",483,04/30/2019,https://www.fda.gov/media/120930/download,283133
09/12/2018,3001465817,"AcariaHealth Pharmacy, Inc.",483,04/30/2019,https://www.fda.gov/media/120693/download,283111
03/14/2019,3002468086,"QuVa Pharma, Inc.",483,04/30/2019,https://www.fda.gov/media/122711/download,283120
03/14/2019,3002468086,"QuVa Pharma, Inc.",483,04/30/2019,https://www.fda.gov/media/123660/download,283121
11/01/2018,3002835459,Med Shop Total Care Inc.,483,04/30/2019,https://www.fda.gov/media/120626/download,283117
09/14/2018,3002946561,White House Pharmacy Inc. dba San Jose Compounding Pharmacy,483,04/30/2019,https://www.fda.gov/media/120637/download,283179
